icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model,typecode,registration,departure_time,arrival_time,departure_weather,arrival_weather,distance_km,fuel_burn_kg,co2_emissions_kg,weather_penalty_score,fuel_burn_kg_adjusted,co2_emissions_kg_adjusted,fuel_burn_kg_modeled,co2_emissions_kg_modeled,wind_direction_deg,wind_speed_kt,weather_penalty_factor,weather_adjusted_fuel_burn_kg,weather_adjusted_co2_emissions_kg,expected_flight_duration_sec,actual_flight_duration_sec,duration_deviation_ratio,deviation_type,deviation_flag,distance_penalty_km,predicted_fuel_burn_kg,anomaly_score,model_confidence,shap_top_feature,ASK,RPK,esg_match_percent,route_efficiency_score,weather_penalty_index,fuel_savings_if_alt_route
896538,1662749577.0,0.0,1662750748,0.0,ETD279  ,Unknown,Unknown,OMAA,Unknown,Boeing 787-9 Dreamliner,B789,A6-BNA,1662749577.0,1662750748.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6791.746286687207,30562.85829009244,96578.6321966921,0.0,30562.85829009244,96578.6321966921,30562.85829009244,96578.6321966921,,0.0,0.0,30562.85829009244,96578.63219669212,28765.043096557587,1171.0,0.040709134210897,Shortened Flight (Possible Direct Routing),1,0.0,30561.677460464238,3.863759211956085e-05,0.9994871490484888,distance_km,1697936.5716718019,1358349.2573374417,95.0,0.9608832738440755,0.0,0.0
8964fb,1662733601.0,1662733602.0,1662756021,1662756028.0,ETD71M  ,EGLL,EGLL,OMAA,OMAA,B787-9,Unknown,A6-BLV,1662733602.0,1662756028.0,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5480.206335816785,24660.92851117553,77928.5340953147,0.05,25893.97493673432,81824.96080008043,24660.92851117553,77928.5340953147,70.0,10.0,0.02,25154.14708139904,79487.10477722097,23210.285657576973,22420.0,0.965951058542057,Normal,0,0.0,25152.99331789037,4.586982925198326e-05,0.9994871490484888,distance_km,1370051.5839541962,1096041.267163357,100.0,0.5086596615185308,2.0,0.0
8964fb,1662698315.0,0.0,1662723583,0.0,ETD75F  ,OMAA,Unknown,EGLL,Unknown,B787-9,Unknown,A6-BLV,1662698315.0,1662723583.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26",6209.019794324904,27940.58907446207,88292.26147530014,0.05,29337.618528185176,92706.87454906516,27940.58907446207,88292.26147530014,290.0,14.0,0.02,28499.40085595132,90058.10670480615,26297.02501125841,25268.0,0.960869147334428,Normal,0,0.0,28496.864782043387,8.899483951411245e-05,0.9994871490484888,distance_km,1552254.948581226,1241803.9588649808,100.0,0.5099779357329289,2.0,0.0
8964fb,1662685958.0,0.0,1662688639,0.0,ETD242  ,Unknown,Unknown,OMAD,Unknown,B787-9,Unknown,A6-BLV,1662685958.0,1662688639.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",2621.726466568254,11797.769099557145,37280.95035460057,0.0,11797.769099557145,37280.95035460057,11797.769099557145,37280.95035460057,,0.0,0.0,11797.769099557145,37280.95035460058,11103.782681936136,2681.0,0.2414492499354752,Shortened Flight (Possible Direct Routing),1,0.0,11798.853870450204,9.193866666798728e-05,0.9994871490484888,distance_km,655431.6166420636,524345.2933136509,95.0,0.8055101729305288,0.0,0.0
89653a,1662704475.0,0.0,1662734990,0.0,ETD654  ,OMAA,Unknown,OMAA,Unknown,Boeing 787-9 Dreamliner,B789,A6-BNC,1662704475.0,1662734990.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",4999.376767173726,22497.19545228177,71091.1376292104,0.05,23622.05522489586,74645.69451067092,22497.19545228177,71091.1376292104,290.0,14.0,0.02,22947.139361327405,72512.9603817946,21173.83101391225,30515.0,1.4411657474714965,Holding/Reroute,1,2205.5537883818297,22938.55588352489,0.000374194341008,0.9994871490484888,distance_km,1249844.1917934315,999875.3534347452,95.0,0.40964035360391937,2.0,9924.992047718233
89653a,1662681604.0,0.0,1662693563,0.0,ETD69K  ,Unknown,EGLL,OMAF,OMAA,Boeing 787-9 Dreamliner,B789,A6-BNC,1662681604.0,1662693563.0,No Weather Info,No Weather Info,6918.738023672021,31134.32110652409,98384.45469661614,0.0,31134.32110652409,98384.45469661614,31134.32110652409,98384.45469661614,,0.0,0.0,31134.32110652409,98384.45469661611,29302.89045319915,11959.0,0.4081167357568431,Shortened Flight (Possible Direct Routing),1,0.0,31140.13577276735,0.0001867257832685,0.9994871490484888,distance_km,1729684.5059180052,1383747.6047344042,95.0,0.7101683934340244,0.0,0.0
896326,1662726500.0,0.0,1662739524,0.0,ETD71B  ,Unknown,Unknown,OMAA,Unknown,777 3FXER,B77W,A6-ETI,1662726500.0,1662739524.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5384.407542904073,24229.83394306833,76566.27526009592,0.0,24229.83394306833,76566.27526009592,24229.83394306833,76566.27526009592,,0.0,0.0,24229.83394306833,76566.27526009592,22804.54959347608,13024.0,0.57111410802544,Shortened Flight (Possible Direct Routing),1,0.0,24230.04620993806,8.760481424223062e-06,0.9994871490484888,distance_km,1346101.8857260183,1076881.5085808148,95.0,0.6364910065359859,0.0,0.0
896326,1662702635.0,0.0,1662717022,0.0,ETD61N  ,OMAA,Unknown,LTFM,Unknown,777 3FXER,B77W,A6-ETI,1662702635.0,1662717022.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","LTFM 091050Z 05008KT 340V100 9999 SCT035 BKN080 08/M00 Q1020 NOSIG RMK RWY17L 03007KT 340V080 RWY34L 04009KT 320V050 RWY16R 03008KT 320V060 RWY36 02008KT 330V050 RWY18 03009KT 360V060,LTFM,2025-04-09T10:50:00Z,41.262,28.74,8,0,50,8,,6+,30.12,,,,,,TRUE,,,,,SCT,3500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,99",5950.520980790689,26777.344413558098,84616.40834684359,0.05,28116.211634236,88847.22876418577,26777.344413558098,84616.40834684359,290.0,14.0,0.02,27312.89130182926,86308.73651378046,25202.20650687821,14387.0,0.5708627137895044,Shortened Flight (Possible Direct Routing),1,0.0,27313.58341967597,2.5339694029828656e-05,0.9994871490484888,distance_km,1487630.2451976722,1190104.1961581379,95.0,0.636592867869165,2.0,0.0
896326,1662682690.0,0.0,1662684059,0.0,ETD455  ,Unknown,Unknown,OMAA,Unknown,777 3FXER,B77W,A6-ETI,1662682690.0,1662684059.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3672.415715166129,16525.87071824758,52221.75146966236,0.0,16525.87071824758,52221.75146966236,16525.87071824758,52221.75146966236,,0.0,0.0,16525.87071824758,52221.75146966236,15553.760675997724,1369.0,0.0880172987432303,Shortened Flight (Possible Direct Routing),1,0.0,16535.034054632288,0.0005541770494352,0.9994871490484888,distance_km,918103.9287915322,734483.1430332258,95.0,0.9191030337064501,0.0,0.0
8963cc,1662713834.0,0.0,1662734737,0.0,ETD11K  ,LFPG,Unknown,OMAA,Unknown,777 3FXER,B77W,A6-ETS,1662713834.0,1662734737.0,"LFPG 091100Z 02009KT 350V080 CAVOK 15/03 Q1024 NOSIG,LFPG,2025-04-09T11:00:00Z,49.015,2.534,15,3,20,9,,6+,30.24,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,107","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",4537.673574873076,20419.531086928844,64525.71823469515,0.05,21440.50764127529,67752.00414642991,20419.531086928844,64525.71823469515,20.0,9.0,0.0,20419.531086928844,64525.71823469515,19218.38219946244,20903.0,1.0876565874824091,Normal,0,0.0,20422.66971814892,0.0001536836889296,0.9994871490484888,distance_km,1134418.393718269,907534.7149746153,100.0,0.4790059849862285,0.0,0.0
8963cc,1662689333.0,0.0,1662701219,1662701227.0,ETD36A  ,Unknown,OMAA,LFPG,LFPG,777 3FXER,B77W,A6-ETS,1662689333.0,1662701227.0,No Weather Info,"LFPG 091100Z 02009KT 350V080 CAVOK 15/03 Q1024 NOSIG,LFPG,2025-04-09T11:00:00Z,49.015,2.534,15,3,20,9,,6+,30.24,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,107",6489.763845088347,29203.93730289756,92284.44187715628,0.0,29203.93730289756,92284.44187715628,29203.93730289756,92284.44187715628,,0.0,0.0,29203.93730289756,92284.44187715628,27486.05863802124,11886.0,0.4324374096895142,Shortened Flight (Possible Direct Routing),1,0.0,29207.98488731812,0.0001385780099576,0.9994871490484888,distance_km,1622440.9612720867,1297952.7690176694,95.0,0.6981107818293809,0.0,0.0
8963ce,1662718230.0,0.0,1662742925,0.0,ETD9    ,Unknown,Unknown,EGLL,Unknown,787 9,B789,A6-BLA,1662718230.0,1662742925.0,No Weather Info,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26",5671.255694653484,25520.65062594068,80645.25597797254,0.0,25520.65062594068,80645.25597797254,25520.65062594068,80645.25597797254,,0.0,0.0,25520.65062594068,80645.25597797256,24019.43588323829,24695.0,1.028125727849968,Normal,0,0.0,25518.43018537314,8.701321168309713e-05,0.9994871490484888,distance_km,1417813.923663371,1134251.1389306968,100.0,0.4930660788274245,0.0,0.0
8963ce,1662686080.0,0.0,1662688924,0.0,ETD10   ,Unknown,Unknown,OMAA,Unknown,787 9,B789,A6-BLA,1662686080.0,1662688924.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2258.166571099201,10161.749569946409,32111.12864103065,0.0,10161.749569946409,32111.12864103065,10161.749569946403,32111.12864103064,,0.0,0.0,10161.749569946403,32111.128641030635,9563.999595243677,2844.0,0.297365131781725,Shortened Flight (Possible Direct Routing),1,0.0,10165.703075793404,0.0003889062878902,0.9994871490484888,distance_km,564541.6427748003,451633.3142198403,95.0,0.7707930292736161,0.0,0.0
896535,1662746979.0,0.0,1662748189,0.0,ETD203  ,Unknown,Unknown,OMAA,Unknown,787-9 Dreamliner,B789,A6-BLX,1662746979.0,1662748189.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2221.0780558991287,9994.85125154608,31583.72995488561,0.0,9994.85125154608,31583.72995488561,9994.85125154608,31583.72995488561,,0.0,0.0,9994.85125154608,31583.729954885617,9406.918824984545,1210.0,0.1286287276962856,Shortened Flight (Possible Direct Routing),1,0.0,9997.428008630117,0.0002577419994234,0.9994871490484888,distance_km,555269.5139747822,444215.6111798258,95.0,0.8860309643554459,0.0,0.0
896535,1662721004.0,0.0,1662721811,0.0,ETD204  ,OMAA,Unknown,Unknown,Unknown,787-9 Dreamliner,B789,A6-BLX,1662721004.0,1662721811.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,2315.8536266059155,10421.34131972662,32931.43857033612,0.05,10942.408385712952,34578.01049885293,10421.34131972662,32931.43857033612,290.0,14.0,0.02,10629.768146121152,33590.06734174284,9808.321242095642,807.0,0.0822770767882778,Shortened Flight (Possible Direct Routing),1,0.0,10634.166307449595,0.0004135877887636,0.9994871490484888,distance_km,578963.4066514788,463170.7253211831,95.0,0.9239778070210634,2.0,0.0
896535,1662693849.0,0.0,1662698437,0.0,ETD314  ,Unknown,Unknown,OMAA,Unknown,787-9 Dreamliner,B789,A6-BLX,1662693849.0,1662698437.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",4096.68733904389,18435.093025697504,58254.893961204114,0.0,18435.093025697504,58254.893961204114,18435.093025697504,58254.893961204114,,0.0,0.0,18435.093025697504,58254.893961204114,17350.675788891767,4588.0,0.264427740787902,Shortened Flight (Possible Direct Routing),1,0.0,18428.519473518216,0.0003567053874693,0.9994871490484888,distance_km,1024171.8347609724,819337.4678087779,95.0,0.7908716075596939,0.0,0.0
8962e6,1662721631.0,0.0,1662749787,0.0,ETD423  ,RPLL,Unknown,OMAA,Unknown,777 3FXER,B77W,A6-ETH,1662721631.0,1662749787.0,"RPLL 091100Z 12008KT 070V160 9999 FEW025 31/22 Q1010 NOSIG RMK A2983,RPLL,2025-04-09T11:00:00Z,14.507,121.004,31,22,120,8,,6+,29.82,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,15","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6012.278595388338,27055.25367924752,85494.60162642217,0.05,28408.016363209896,89769.33170774327,27055.25367924752,85494.60162642217,120.0,8.0,0.0,27055.25367924752,85494.60162642217,25463.768168703547,28156.0,1.1057279430703175,Normal,0,0.0,27058.1432547472,0.0001067913445677,0.9994871490484888,distance_km,1503069.6488470845,1202455.7190776677,100.0,0.47489515599148147,0.0,0.0
8962e6,1662681786.0,0.0,1662712199,0.0,ETD424  ,Unknown,Unknown,RPLL,Unknown,777 3FXER,B77W,A6-ETH,1662681786.0,1662712199.0,No Weather Info,"RPLL 091100Z 12008KT 070V160 9999 FEW025 31/22 Q1010 NOSIG RMK A2983,RPLL,2025-04-09T11:00:00Z,14.507,121.004,31,22,120,8,,6+,29.82,,,,,,TRUE,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,15",4383.162508525842,19724.23128836629,62328.57087123748,0.0,19724.23128836629,62328.57087123748,19724.23128836629,62328.57087123748,,0.0,0.0,19724.23128836629,62328.57087123748,18563.982389050627,30413.0,1.6382799424512564,Holding/Reroute,1,2797.68471369638,19731.154292466614,0.0003508666547181,0.9994871490484888,distance_km,1095790.6271314605,876632.5017051684,95.0,0.37903483398766563,0.0,12589.581211633711
89642a,1662762131.0,0.0,1662765026,0.0,ETD379  ,OMAA,Unknown,OBBI,Unknown,A321 231SL,A321,A6-AEE,1662762131.0,1662765026.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","OBBI 091100Z 32018KT CAVOK 32/15 Q1010 NOSIG,OBBI,2025-04-09T11:00:00Z,26.271,50.634,32,15,320,18,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6",6435.252976736188,28958.63839531285,91509.2973291886,0.05,30406.57031507849,96084.76219564804,28958.63839531285,91509.2973291886,290.0,14.0,0.02,29537.811163219107,93339.48327577238,27255.189077941504,2895.0,0.1062183055021627,Shortened Flight (Possible Direct Routing),1,0.0,29530.32157414778,0.0002536236881986,0.9994871490484888,distance_km,1608813.2441840472,1287050.5953472378,95.0,0.9039807016627289,2.0,0.0
89642a,1662754770.0,0.0,1662756429,0.0,ETD381  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEE,1662754770.0,1662756429.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3057.80794779626,13760.13576508317,43482.02901766282,0.0,13760.13576508317,43482.02901766282,13760.13576508317,43482.02901766282,,0.0,0.0,13760.13576508317,43482.02901766282,12950.716014195925,1659.0,0.1281010253163985,Shortened Flight (Possible Direct Routing),1,0.0,13760.294963921886,1.1569435039930956e-05,0.9994871490484888,distance_km,764451.986949065,611561.589559252,95.0,0.8864454313562298,0.0,0.0
89642a,1662746642.0,0.0,1662748343,0.0,ETD388  ,Unknown,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEE,1662746642.0,1662748343.0,No Weather Info,No Weather Info,4026.8272911054855,18120.722809974686,57261.484079520014,0.0,18120.722809974686,57261.484079520014,18120.722809974686,57261.484079520014,,0.0,0.0,18120.722809974686,57261.484079520014,17054.797938799704,1701.0,0.0997373294074754,Shortened Flight (Possible Direct Routing),1,0.0,18126.2087972094,0.0003026549730332,0.9994871490484888,distance_km,1006706.8227763714,805365.4582210971,95.0,0.9093080440752042,0.0,0.0
89642a,1662725528.0,1662725529.0,1662738102,1662738127.0,ETD88F  ,OLBA,OLBA,OMAA,OMAA,A321 231SL,A321,A6-AEE,1662725529.0,1662738127.0,"OLBA 091100Z 21008KT 6000 SCT030 22/14 Q1014 NOSIG,OLBA,2025-04-09T11:00:00Z,33.82,35.491,22,14,210,8,,3.73,29.94,,,,,,TRUE,,,,,SCT,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,29","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2916.321095569613,13123.44493006326,41470.0859789999,0.05,13779.617176566422,43543.59027794989,13123.44493006326,41470.0859789999,210.0,8.0,0.0,13123.44493006326,41470.08597899991,12351.47758123601,12574.0,1.0180158541599946,Normal,0,0.0,13136.54817970086,0.0009974651984946,0.9994871490484888,distance_km,729080.2738924032,583264.2191139226,100.0,0.49553624563383486,0.0,0.0
89642a,1662702261.0,0.0,1662714778,0.0,ETD55E  ,Unknown,Unknown,OLBA,Unknown,A321 231SL,A321,A6-AEE,1662702261.0,1662714778.0,No Weather Info,"OLBA 091100Z 21008KT 6000 SCT030 22/14 Q1014 NOSIG,OLBA,2025-04-09T11:00:00Z,33.82,35.491,22,14,210,8,,3.73,29.94,,,,,,TRUE,,,,,SCT,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,29",3550.460321498744,15977.071446744349,50487.54577171214,0.0,15977.071446744349,50487.54577171214,15977.071446744349,50487.54577171215,,0.0,0.0,15977.071446744349,50487.54577171215,15037.243714582915,12517.0,0.8323998890741646,Normal,0,0.0,15980.452213698109,0.000211556400817,0.9994871490484888,distance_km,887615.080374686,710092.0642997489,100.0,0.5457324058807155,0.0,0.0
896440,1662726437.0,0.0,1662736674,0.0,ETD599  ,LLBG,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEJ,1662726437.0,1662736674.0,"LLBG 091120Z 32014KT 9999 FEW030 22/13 Q1013 NOSIG,LLBG,2025-04-09T11:20:00Z,32.011,34.887,22,13,320,14,,6+,29.91,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,35","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",4752.306536034752,21385.379412156384,67577.79894241417,0.05,22454.648382764204,70956.68888953488,21385.379412156384,67577.79894241417,320.0,14.0,0.02,21813.08700039951,68929.35492126246,20127.41591732365,10237.0,0.5086097511001907,Shortened Flight (Possible Direct Routing),1,0.0,21813.41766285438,1.5158672518831596e-05,0.9994871490484888,distance_km,1188076.634008688,950461.3072069504,95.0,0.6628619490698143,2.0,0.0
896440,1662704994.0,0.0,1662714999,0.0,ETD598  ,OMAA,Unknown,LLBG,Unknown,A321 231SL,A321,A6-AEJ,1662704994.0,1662714999.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","LLBG 091120Z 32014KT 9999 FEW030 22/13 Q1013 NOSIG,LLBG,2025-04-09T11:20:00Z,32.011,34.887,22,13,320,14,,6+,29.91,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,35",2553.843913747884,11492.297611865475,36315.66045349491,0.05,12066.91249245875,38131.44347616965,11492.29761186548,36315.66045349492,290.0,14.0,0.02,11722.143564102793,37041.97366256482,10816.280105285156,10005.0,0.9249945362557004,Normal,0,0.0,11720.50313528538,0.0001399623205998,0.9994871490484888,distance_km,638460.978436971,510768.7827495768,100.0,0.5194819939307964,2.0,0.0
896440,1662688488.0,0.0,1662691466,0.0,ETD9DQ  ,Unknown,Unknown,OMAF,Unknown,A321 231SL,A321,A6-AEJ,1662688488.0,1662691466.0,No Weather Info,No Weather Info,4685.502349782315,21084.760574020416,66627.84341390451,0.0,21084.760574020416,66627.84341390451,21084.760574020416,66627.84341390451,,0.0,0.0,21084.760574020416,66627.84341390451,19844.48054025451,2978.0,0.1500669162873339,Shortened Flight (Possible Direct Routing),1,0.0,21087.76379442651,0.0001424153094359,0.9994871490484888,distance_km,1171375.5874455788,937100.4699564631,95.0,0.8695146220084459,0.0,0.0
89643f,1662744396.0,0.0,1662748067,0.0,ETD514  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEI,1662744396.0,1662748067.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2196.118076886556,9882.5313459895,31228.799053326824,0.0,9882.5313459895,31228.799053326824,9882.531345989502,31228.799053326828,,0.0,0.0,9882.531345989502,31228.799053326828,9301.205972696003,3671.0,0.3946800028702021,Shortened Flight (Possible Direct Routing),1,0.0,9886.0562234992,0.0003565504211192,0.9994871490484888,distance_km,549029.519221639,439223.61537731125,95.0,0.7170103521539245,0.0,0.0
89643f,1662704362.0,0.0,1662707546,0.0,ETD513  ,OMAA,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEI,1662704362.0,1662707546.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,5258.820040871253,23664.69018392064,74780.42098118922,0.05,24847.92469311667,78519.44203024868,23664.69018392064,74780.42098118922,290.0,14.0,0.02,24137.98398759905,76276.02940081301,22272.64958486648,3184.0,0.1429556006737259,Shortened Flight (Possible Direct Routing),1,0.0,24139.56259319942,6.539495462158368e-05,0.9994871490484888,distance_km,1314705.0102178133,1051764.0081742506,95.0,0.8749246247278029,2.0,0.0
89643f,1662688718.0,0.0,1662693015,0.0,ETD316  ,Unknown,Unknown,OMAD,Unknown,A321 231SL,A321,A6-AEI,1662688718.0,1662693015.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",4952.698747981927,22287.14436591868,70427.37619630301,0.0,22287.14436591868,70427.37619630301,22287.14436591868,70427.37619630301,,0.0,0.0,22287.14436591868,70427.37619630303,20976.13587380581,4297.0,0.2048518385774725,Shortened Flight (Possible Direct Routing),1,0.0,22286.678190998053,2.091720069867834e-05,0.9994871490484888,distance_km,1238174.6869954818,990539.7495963855,95.0,0.8299775690101996,0.0,0.0
